4858;Ололоо;APTEKA NA BATUEVSKOY;821;679
4859;Еще одна категория;TSMS 804 SVYAZNOY MS;346;356
4860;Итернет;ZOLOTAJA SHKATULKA;65;94
4861;Компьтеры;METRIKA;-757;-970
4862;Итернет;ATM 430137;416;-814
4863;Машины;PPOMSVYAZBANK/Zemlyachki;248;-230
4864;Другая категория;NESTE AAZS 66;-215;843
4865;ЛОлоло;FSZ OAO ALFA- MOSCOW ;690;815
4866;ЛОлоло;SINNABON  CAFE;-317;471
4867;Компьтеры;SHIZGARA;601;419
4868;Машины;MEGAFON SB2409447;952;532
4869;Аптеки;R & G LOUNGE          ;-743;-79
4870;Еще одна категория;MAGAZIN N68 SUPERSAM;-849;-907
4871;Аптеки;SOCHNAYA TOCHKA;-282;-268
4872;Ололоо;KROTEKS TK TVOY DOM;-817;-80
4873;Машины;CAFE PELMESHKA-KOZHEV.;603;3
4874;Другая категория;STOLOVAYA MOSKOVSKAYA  C;663;506
4875;ЛОлоло;LYUBIMETS;-630;122
4876;Машины;KAFE KOFEINYA;554;232
4877;Магазины;AZS204 G.POPOVA,58V,K2;-829;-779
4878;Какая-то категория;BANKOMAT 306815 7978;255;589
4879;Итернет;CITY SPORT OY KEMI;16;211
4880;Машины;STATION BP NICE       ;-916;-572
4881;Машины;ADMIRAL;-950;775
4882;Машины;NORDSTAR.SU  BOOKIHG ;127;689
4883;Компьтеры;OOO KASAK;-759;-814
4884;ЛОлоло;GRENKI PUB EXPRESS 2;-533;-249
4885;Аптеки;GAP AFIMALL;-564;-637
4886;Другая категория;KOFEYNYA;-186;-665
4887;Аптеки;MARY KAY ECOMM ON US;-516;-360
4888;Итернет;BEKON I DZHON;800;-764
4889;Машины;KFC PAVELETSKIY 6  RESTA;212;845
4890;Какая-то категория;ARIBA PITSTSA;-336;556
4891;ЛОлоло;LEVALL;-44;247
4892;Компьтеры;BUKVA;-789;-36
4893;ЛОлоло;FORMA PLYUS;-699;-928
4894;Компьтеры;BRISTOL 45;-817;-399
4895;Машины;Centrum Mlodosci VILLA;800;-88
4896;Компьтеры;MCDONALDS 11006    QPS;725;-844
4897;Итернет;ATM 832 MKB 810;307;949
4898;ЛОлоло;AZS VALERIA K4;-405;-647
4899;Итернет;BELYY MEDVED;-293;-399
4900;Еще одна категория;TRATTORIYA RIMINI 1;33;-235
4901;ЛОлоло;TRANSAERO;-293;364
4902;Какая-то категория;TRACK;-586;-961
4903;Итернет;NADOMARKET;-464;-481
4904;Аптеки;SEDMOE NEBO  SHOP;304;-980
4905;Еще одна категория;RADEZH-216 KASSA1;-165;-557
4906;Магазины;CAFE NOSOROG;128;-722
4907;Аптеки;WWW.FOTOSTRANA.RU;610;-752
4908;Какая-то категория;SAPPORO;-32;-613
4909;Какая-то категория;UNIOR;-309;165
4910;ЛОлоло;GOOGLE *2D BOY;-508;-176
4911;Другая категория;MILAVITSA_9;-924;263
4912;Аптеки;PAYPAL *SHOWAGAIN13;-871;877
4913;Какая-то категория;NMOS/NMOS/AR780212;55;36
4914;Машины;APTEKA-4 PLJUS 36.6;340;495
4915;Машины;RADUGA SUVENIROV;-623;706
4916;Какая-то категория;01199065/ATM-01199065 URA;-471;496
4917;Итернет;OOO DETSKAYA SKAZKA;845;-624
4918;Еще одна категория;MANGOTELECOM;-537;-312
4919;Компьтеры;TAXI MOSKVA           ;-412;798
4920;Аптеки;NETTO,N1016318;471;-721
4921;Еще одна категория;UVTB/VAGUNOVA, 5-A;-473;471
4922;Машины;00570624/ATM VBRR AZK 110;-207;-814
4923;ЛОлоло;STOMATOLOGIYA 5;-441;242
4924;Ололоо;GARMONIYA FARM;-726;994
4925;ЛОлоло;176/MELNIKOVA, 53A;184;564
4926;Машины;VALTHOPARC 01         ;-656;369
4927;Машины;TEHNOPARK;-718;9
4928;Ололоо;KHMB/ATM, MAGAZIN LABAZ;-162;384
4929;Компьтеры;BAGAZH ZONE  SHOP;-330;203
4930;ЛОлоло;SPAR 14;302;191
4931;Еще одна категория;APTEKA N272;-499;845
4932;Другая категория;OOO UNIVERSAM ZVEZDNY;428;419
4933;Другая категория;NMOS/NMOS/AR780212;-293;-804
4934;Другая категория;EUROSPAR;40;-489
4935;Магазины;BESAN AMB.PLASTIK GIDA;338;-944
4936;Машины;N1007334, O'KEY;-970;-32
4937;Итернет;SVEJK;607;768
4938;Еще одна категория;AMELY;124;-193
4939;Аптеки;STUDIYA PLITKI;212;-212
4940;Какая-то категория;RADEZH-204 KASSA3;550;983
4941;Какая-то категория;TRAVEL RET SPB PERFUME;-484;-242
4942;Другая категория;DNS KURSK;326;-557
4943;Аптеки;WWW.KINOHOD.RU;-21;-644
4944;Машины;MEDITSINSKIE ANALIZY  SE;-83;397
4945;Какая-то категория;DE MUAZEL DORE SHOP;687;681
4946;Магазины;SKODA;513;837
4947;Магазины;APTEKA ENISEJ 7-2;-741;916
4948;Магазины;SNEK-BAR              ;201;-800
4949;Итернет;OOO SV-5;-832;224
4950;Еще одна категория;I...TALIYA;-19;-833
4951;ЛОлоло;OOO DE RBI;753;810
4952;Итернет;ZOOSERVIS;-781;-506
4953;Другая категория;ROZNITSA 3;657;307
4954;ЛОлоло;SVID-MOBIL;-806;888
4955;Другая категория;BP BELYAEVO RC050;-586;378
4956;Ололоо;PPOMSVYAZBANK/Moskovsky a;-756;-656
4957;Машины;VIRBAC                ;836;147
4958;Машины;OP APTEKA 7;475;856
4959;Какая-то категория;SUPERMARKET TABRIS 6-6;-334;878
4960;Итернет;WWW.VERY-GOOD-WATER.R;-350;550
4961;Ололоо;Techmarketsru;-839;74
4962;Еще одна категория;SBARRO-FANTASTIKA     ;24;-231
4963;Какая-то категория;OOO KOMPANIYA NVS;-939;184
4964;Ололоо;TEKHNO;-658;-917
4965;Итернет;IXORA                 ;704;13
4966;ЛОлоло;PSCB*FREE-LANCE.RU;162;-139
4967;Еще одна категория;MINB/Rostovskaya str.,d.5;528;-963
4968;Компьтеры;STOLOVAYA BEREZA;-371;-923
4969;Магазины;KARAS;255;289
4970;Другая категория;CAPPELLO;-295;862
4971;Ололоо;UNIVERSAM ROSICH ALKO;982;-764
4972;Компьтеры;SYNTONE;586;-14
4973;Еще одна категория;AZS 113 LUKOIL;978;617
4974;Ололоо;GOLDEN STYLE;113;-251
4975;Ололоо;PYATEROCHKA 4755;825;670
4976;Компьтеры;SHOP MODA LUXE;0;-480
4977;ЛОлоло;LIGHT/MINI IN THE BOX;519;-816
4978;Магазины;IP TSURIKOVA I.I.;36;-292
4979;Другая категория;CAFE;171;865
4980;Другая категория;YAKITORIYA - VERNADSKO;407;-473
4981;Аптеки;AUCHAN KHIMKI;-688;-6
4982;Ололоо;YAPONA PAB;-433;-485
4983;Машины;MCDONALDS 27004;-721;-310
4984;Какая-то категория;ASD2000ASD0105/SOLIDAR CA;-235;-663
4985;Еще одна категория;MOS.GOSUSLUGI.RU;-649;-482
4986;ЛОлоло;BANKOMAT 381690 69011202;72;-371
4987;Другая категория;ENERGY-PLAZA;580;-185
4988;Компьтеры;M&S KHIMKI 1;492;-100
4989;Машины;AZS 120;-1;928
4990;Магазины;H2O MARSHALA VASILEVSKOG;733;872
4991;Компьтеры;NOVEKS;610;-976
4992;Итернет;AZS 446 T2;747;-772
4993;Компьтеры;OBI - RODIONOVA N.N.;-258;377
4994;Какая-то категория;STOMATOLOGICHESKAYA POLI;706;965
4995;Итернет;BUKHGALTER;851;-519
4996;Ололоо;SVET I INTERER;873;827
4997;Аптеки;KFS KOLUMBUS;-359;812
4998;Еще одна категория;KNIZHNYY MAGAZIN;-778;676
4999;Какая-то категория;FIX PRICE NO 774 KKM1;766;-257
5000;Магазины;Slavyanskaya sq  2;429;177
5001;Какая-то категория;METROPOLIS;172;683
5002;Аптеки;BATA 72102         401;10;511
5003;Какая-то категория;OSTIN-65;-637;647
5004;Другая категория;ESPRIT;-194;677
5005;Машины;IBE S7;592;-330
5006;Какая-то категория;APTEKA DOKFARM;523;-249
5007;Другая категория;OOO MIRAL MED;-803;945
5008;Еще одна категория;AZK ROSNEFT 35;-139;-237
5009;Аптеки;20014601009/ATM4 TORGOVY;-922;-24
5010;Другая категория;STARBUCKS SADOVAYA 81  C;-967;385
5011;Машины;"Prizma-Kupchino";964;-180
5012;Ололоо;O'KEY,N1007305;-505;-314
5013;ЛОлоло;SUPERMARKET TABRIS 6-5;260;-956
5014;Машины;EXIST;-877;322
5015;Ололоо;APTEKA A5;-483;510
5016;Магазины;BANKOMAT 414922 8618;-752;-318
5017;Какая-то категория;ARIADNA-L;405;-758
5018;Итернет;BILLA 5737;-351;425
5019;Компьтеры;SVETOFOR;-482;775
5020;Ололоо;BUTIK FASHION;-46;128
5021;ЛОлоло;MAGAZIN LEGENDA;945;326
5022;Машины;TTS16 SHUKSHINA;822;581
5023;Магазины;ANDGILO SAVALLINI;158;61
5024;Компьтеры;HEPPI;98;655
5025;Ололоо;KARSTADT OEZ;-559;486
5026;ЛОлоло;210007 KARI;-370;14
5027;Машины;LEVI S;900;-8
5028;Магазины;BUSTIE 0001;-500;392
5029;Ололоо;BUSINKA;372;-876
5030;Магазины;MTC Y400;-121;643
5031;Компьтеры;APTEKA SOLNYSHKO;550;252
5032;Какая-то категория;BB/st.m.Chernyshevsk.;-754;-727
5033;ЛОлоло;EVRAZIYA_TVERSKAYA;349;-692
5034;Какая-то категория;BI STROGANOV;-942;-110
5035;Магазины;Skechers;-905;-870
5036;Компьтеры;PEPE MEGA 1TEPLI STAN;169;-520
5037;Аптеки;ATM966 OTDELENI;500;649
5038;Еще одна категория;PEREKRESTOK DANVITA;385;292
5039;Компьтеры;KFC-MEGA 1            ;-371;-247
5040;Другая категория;MECHTA SHOP;-666;846
5041;Компьтеры;CARREFOUR EXPRESS 3352;245;756
5042;Еще одна категория;STAZ AGIP VILLA MOROSINI;886;-139
5043;Итернет;FLY-PEGASUS PGS7040094;-595;56
5044;Машины;44042572/MDM BANK;488;943
5045;Магазины;MAGNIT MK FALER;957;257
5046;ЛОлоло;SPAR SPAR;-642;-20
5047;Еще одна категория;PRODSIB;101;-23
5048;Итернет;UKROP  CAFE;-137;-95
5049;Какая-то категория;PEREKRESTOK MITINO2;60;547
5050;Компьтеры;OOO PIRS;-914;431
5051;Компьтеры;OOO "RADUGA";38;381
5052;ЛОлоло;KRASNY YAR 20;-548;-580
5053;ЛОлоло;FAT GREEK WAIKIKI;972;713
5054;Другая категория;BANK AKB FORA-BANK;305;-123
5055;Другая категория;BAT-YAM               ;787;-9
5056;Еще одна категория;NMOS/NMOS/AR770278;318;895
5057;Магазины;OG-PEOPLE'S PARK;-450;-101
5058;Еще одна категория;BAR BOLSHOIY;442;890
5059;ЛОлоло;IKEA DOM 6;-452;315
5060;Аптеки;IKEA RESTAURANT 1;403;-842
5061;Другая категория;BAKHETLE-ALTUFEVO;-739;759
5062;Еще одна категория;GOOGLE *Martin Stava;660;-475
5063;ЛОлоло;RESTORAN RIS;358;307
5064;Аптеки;MAGNIT MM KROMVEL';-643;-757
5065;Итернет;AZK ROSNEFT 27;653;443
5066;Аптеки;TUBETEYKA;973;512
5067;Ололоо;PPOMSVYAZBANK/7 St Gagari;-933;-224
5068;ЛОлоло;COFFEE HOUSE       QPS;871;986
5069;Машины;ATM01186;800;67
5070;Еще одна категория;CENTROBUV;-861;423
5071;Магазины;LUKOIL AZS 204;-779;-459
5072;ЛОлоло;INTIMISSIMI        044;161;-8
5073;Ололоо;AK BARS BANK/ABB 137 MOSK;-101;-602
5074;ЛОлоло;PRODMARKET KHABAROVSK;804;318
5075;Ололоо;M-N KOLORIT;96;542
5076;Еще одна категория;PIZZA DI ROMA RIO GRAND;642;577
5077;Итернет;POS GORODOK;503;144
5078;Какая-то категория;LYUBIMYY;-61;901
5079;Какая-то категория;MCDONALDS 26004       ;622;305
5080;Магазины;KAFE DUBRAVA;204;-959
5081;Другая категория;PARTNER PLYUS;892;-147
5082;Аптеки;PPOMSVYAZBANK/Kalinina st;-483;488
5083;Магазины;CHARTIS INSURANCE KAR;69;-204
5084;ЛОлоло;ATM VNUKOVO AIRPORT;-781;-650
5085;ЛОлоло;M.VIDEO INTERNET-MAGAZ;38;-578
5086;Аптеки;LUKOIL-NVNP AZS 626 CN;841;-68
5087;Магазины;KAFE B.GRUZINSKAYA;-378;-868
5088;Итернет;Scandic Hotel Bromma S;129;-233
5089;Какая-то категория;MAGAZIN ANASTASIYA;251;-410
5090;Магазины;SUSHIVESLA-VOLGOGRAD;8;750
5091;Аптеки;BUG MULTISYSTEM;-51;991
5092;Машины;FORMULA KINO LADOGA;-42;-736
5093;ЛОлоло;VOZROZHDENIE;-59;222
5094;Какая-то категория;AZK 147 SKANDINAVIYA;-265;-940
5095;Машины;SESSA FARM            ;574;601
5096;Компьтеры;OOO RAZVITIE;-655;99
5097;Ололоо;ROYAL MARKET AND BAK;202;-875
5098;Аптеки;ALPARI;153;949
5099;Машины;AVTOMIR;-100;-908
5100;Магазины;TRETTER SCHUHE        ;316;-655
5101;ЛОлоло;RAVIS149;996;988
5102;Ололоо;KAFE ATLAS;-824;-748
5103;Какая-то категория;CAFETERA LH;470;184
5104;Еще одна категория;PR AZS 11;54;-960
5105;Магазины;AZS BOR;-626;-368
5106;Магазины;MINI-BAR DOLINA VIN;105;-113
5107;Магазины;DSW                   ;-446;-158
5108;Аптеки;NESTE AAZS 439;-135;406
5109;Компьтеры;GIOVANE GENTILE;-438;494
5110;Еще одна категория;MANGO.SHOP;810;292
5111;Еще одна категория;ATRIUM RESTOR;828;691
5112;Еще одна категория;MCDONALDS 24003       ;-51;-352
5113;Какая-то категория;MATTINO  SHOP;-886;340
5114;Еще одна категория;ELEKTRONNYY DVOR;549;-624
5115;Другая категория;AMARI ORCHID PATTAYA;491;-264
5116;Магазины;ORANJEVYY MIR;-211;-408
5117;Другая категория;AKS TREYDING;614;87
5118;Итернет;OOO PREMERA;330;-224
5119;Ололоо;AZK 102 YUKOS-LADOGA;-793;-122
5120;Какая-то категория;ATM 765084;712;-299
5121;Магазины;RESTORAN BAGGETE;-704;183
5122;Машины;LTD. DS MOSTAKSI;-375;-726
5123;Аптеки;BAD GASTEIN;183;-285
5124;Машины;SOKOLNIKI STATION     ;333;-746
5125;Еще одна категория;BENAT N3;-242;-176
5126;Итернет;AZK ROSNEFT 88;-103;118
5127;Компьтеры;TATNEFT AZS 317;528;561
5128;Какая-то категория;STUDIYA SUSHI;789;733
5129;Машины;KOFE-TERRA OOO;936;428
5130;Ололоо;SALON LIVADD-FASHION;860;-624
5131;Компьтеры;OOO YOKOSO-KAZAN;63;995
5132;Ололоо;SEREBRYANKA PUSHKINO;-99;-295
5133;Ололоо;CHELNY-KHLEB 44;683;-36
5134;Магазины;UFIMSKOE AGENTSTVO N1, S;-489;-329
5135;Итернет;Amazon DE Marketplace;-888;732
5136;Еще одна категория;MAGAZIN TOCHKA;934;-631
5137;ЛОлоло;ST.METRO TUSHINSKAY SE;-249;-173
5138;Ололоо;DJAO-FOOD  CAFE;677;955
5139;Машины;RESTORAN MAKSIMILIANS;429;569
5140;Ололоо;"POSTELKA"(FRUNZE,24);-328;260
5141;Итернет;VICTIRIYA-PROFSOYUZNAYA;-659;638
5142;Другая категория;BANKOMAT 243325 8613;-114;-338
5143;Магазины;KOT I PES;825;-643
5144;Какая-то категория;AZS 446 T1;-866;-178
5145;Какая-то категория;BP  VESHKI  RC085;-738;505
5146;Другая категория;ATM IZ 21;-136;484
5147;Еще одна категория;YUMMY MIX;-482;531
5148;Итернет;66 St Zalesnaya;92;388
5149;Какая-то категория;APTEKA 15;-989;-130
5150;Какая-то категория;ATM 832 MKB 810;865;197
5151;Машины;MARMELADOV;-777;-584
5152;Какая-то категория;KLINIKA EXIMER;417;-537
5153;Аптеки;Outlet by moreau;-916;-771
5154;Магазины;ATM11366/Pervomayskiy pr.;149;219
5155;Аптеки;LUKOIL AZS 515;-931;499
5156;Другая категория;SUSHI WOK;-765;-405
5157;Машины;M.VIDEO 16 5;858;-633
5158;Итернет;KRASNOZNAMENNAIA  12;538;-465
5159;Машины;R2004078, MAXIDOM;-376;896
5160;Ололоо;APTEKA BUD ZDOROV;27;94
5161;Какая-то категория;CHIPOLLINO;35;140
5162;Другая категория;CENTR ZDOROVYA;-643;54
5163;Какая-то категория;BLESK;795;-637
5164;Аптеки;BREK RISTORANTE       ;870;-769
5165;Машины;BAYRAM 279;49;202
5166;Аптеки;SPORTMASTER  SHOP;-276;-992
5167;Машины;EKIPAGE SHOP;-946;-719
5168;Ололоо;LA TERRASSE;308;-227
5169;Другая категория;Obrucheva,30,1;-940;98
5170;Магазины;Shkolnaya st  12;-219;823
5171;Магазины;UKRAINSKIY SHINOK;856;-409
5172;Другая категория;ADIDAS SHOP;-717;-296
5173;Магазины;ATM8289 CRYM4549      ;-669;117
5174;Аптеки;UNIVERSAM APEKS       ;-750;-86
5175;Другая категория;MEDEM;-625;-492
5176;Машины;SOLNYSHKO LENINA 46;-299;201
5177;Магазины;TELEZHKA;728;-497
5178;Компьтеры;MAZK BP  MEDVEDKOVO  RC3;188;-504
5179;Аптеки;DIKSI;-838;-803
5180;Ололоо;OOO CLASSIC-PRODUKT;-165;-434
5181;Еще одна категория;P826 MTS;607;489
5182;Ололоо;AUCHAN VOLGOGRAD;-37;-596
5183;Еще одна категория;ORTK AZS 15;-469;532
5184;Ололоо;AUCHAN 058 SARATOV;661;-967
5185;Ололоо;DIKSI  - 77357 KKM1;377;706
5186;Магазины;176/PR. MOLODEZHNYY, 33;544;347
5187;Какая-то категория;NA SVERDLOVSKOY;-478;799
5188;Аптеки;SUPERMERCATO MIGROSS S;974;572
5189;Итернет;NR GROUP;-525;-374
5190;Еще одна категория;DANYEL & MAYER     345;100;-377
5191;Итернет;BALIZZA;364;-863
5192;Аптеки;AZS 225;660;-347
5193;Аптеки;AZS 18-35;-521;235
5194;Машины;STOCKMANN  SHOP;995;-670
5195;Магазины;STACJA PALIW LOTOS SP 123;-257;354
5196;Компьтеры;AZS 63;-497;-930
5197;ЛОлоло;CAFE  JAKITORIA;-779;178
5198;Аптеки;"NETTO";-317;567
5199;Итернет;MOTIVI             996;479;-150
5200;Компьтеры;YUG FARMA 308;-639;820
5201;Итернет;VSE DLYA ZDOROVYA;-992;924
5202;Еще одна категория;DETSKIY OSTROVOK;265;459
5203;Итернет;MAGNIT U DOMA ARGILLIT;-272;-138
5204;Другая категория;UNICREDIT - PRAHA 6;-617;-557
5205;Машины;ER-TELEKOM CHEBOKSARY;790;204
5206;Другая категория;ZARINA  MOSMART;-79;877
5207;Компьтеры;CALZEDONIA;631;311
5208;Какая-то категория;INDEX;-765;-308
5209;Другая категория;ARIBA PITSTSA;-168;-165
5210;Магазины;PARFYUM-VOYAZH LIDER;-492;-623
5211;Итернет;APTEKA 56;17;-805
5212;Итернет;ATM 4489/M.PAVLOVA 29;-350;285
5213;Машины;OSHA;458;318
5214;Компьтеры;BANKOMAT 830718 1569;464;-796
5215;Какая-то категория;OOO TABIB;441;807
5216;Магазины;MASTER BANK/VITEBSKIY VOK;-122;395
5217;Другая категория;M.VIDEO 70 8;723;-236
5218;Итернет;PYATEROCHKA 8122;833;-758
5219;Машины;MEGA B. D. NAYK;361;-816
5220;ЛОлоло;Polushka Iomart N5;-671;772
5221;Какая-то категория;FOOD SPACE;-527;-954
5222;Другая категория;STARIK HOTTABYCH  SHOP;689;-956
5223;Ололоо;LUKOIL-NVNP AZS 120;946;142
5224;Машины;WWW.ONLINEDENGI.RU;611;-958
5225;ЛОлоло;KORSTON  HOTEL;494;-82
5226;Машины;OYSHO SNG 43;-822;-670
5227;Еще одна категория;SF BALLET SHOP;131;276
5228;Итернет;CONCERT.RU            ;216;-478
5229;Аптеки;RESPUBLIKA;70;-267
5230;Аптеки;NOVEKS CHERVONNYY;-287;183
5231;Итернет;RYANAIR;789;-406
5232;Ололоо;COFFEYNIA TERRASA;-27;513
5233;Магазины;KONTORA;-636;-600
5234;Машины;MOSTOVSKIY-2;-40;455
5235;Ололоо;VB24/29, VOROSHILOVA;848;259
5236;Ололоо;BANKOMAT 850819 8158;415;323
5237;Компьтеры;MEGA KHIMKI IMG  SHOP;-950;-495
5238;Аптеки;STARYIY AMBAR;578;-190
5239;Итернет;CHELNY-BROYLER;313;-405
5240;Аптеки;BEELINE SOTOVAYA SVYAZ;348;209
5241;Компьтеры;SUSI-BAR TAYHEO;66;-479
5242;Другая категория;GAZPROMNEFT AZS 1-1;7;944
5243;Компьтеры;M.VIDEO  #19;319;230
5244;Аптеки;RIMI PC45, ISLA;128;444
5245;Аптеки;CHAIHONA 1;-383;-991
5246;ЛОлоло;PERVYY KEGOVYY;791;266
5247;Магазины;MCDONALDS 21019       ;460;-786
5248;Другая категория;GYMNASTIKA SPA SALON;620;-787
5249;Другая категория;BILLA KONKOVO,UL.AKADEMIK;229;759
5250;Магазины;M.VIDEO NO98  1;818;335
5251;Еще одна категория;N1201258, OODJI;-847;-647
5252;Еще одна категория;PALMERS FIL.67;207;-836
5253;Магазины;10110962/ZAPSIBCOMBANK;910;-347
5254;Компьтеры;RALFRINGER;816;-343
5255;Какая-то категория;RENDEZ-VOUS - T;521;504
5256;Итернет;MAG215;-966;470
5257;ЛОлоло;MEBEL                 ;-262;423
5258;Какая-то категория;ATAK 665_Butlerova;-741;-57
5259;Ололоо;TEREMOK LETO          ;354;-224
5260;ЛОлоло;RESTORAN YAKITORIYA;-7;367
5261;Машины;MAGAZIN NA SHKOLNOY;290;309
5262;Компьтеры;PYATEROCHKA 180;85;174
5263;Магазины;R2004017, MAXIDOM;228;-63
5264;Аптеки;FRUNZE 238;-565;-14
5265;Какая-то категория;WWW.AYYO.RU;835;-985
5266;Какая-то категория;PYATEROCHKA 1704;-792;646
5267;Ололоо;LUKOIL AZS 607;-429;-657
5268;Аптеки;GAP #0150/THE;-255;421
5269;Компьтеры;BANKOMAT 137885 6991;-286;804
5270;Компьтеры;N1007329, O'KEY;493;-18
5271;Аптеки;HMEL SHOP;810;-398
5272;ЛОлоло;BRITISH PETROLEUM BEL;405;-105
5273;Итернет;STOLOVAYA VODOKANAL;470;624
5274;Итернет;KINOTSENTR GALAKS;923;104
5275;Еще одна категория;CASTORAMA - UFA;-711;215
5276;Итернет;SHatura Mebel;-854;551
5277;Итернет;WICKED;482;759
5278;Еще одна категория;AZK ROSNEFT 31;146;-719
5279;Компьтеры;M.VIDEO 77;600;908
5280;Другая категория;NPM APTEKA 13;828;-831
5281;Компьтеры;M.VIDEO 393;-303;270
5282;Компьтеры;KOFE HOUSE KR PRESNYA;379;712
5283;Аптеки;ATM 21112;57;-670
5284;Магазины;AZK ROSNEFT 27;-426;50
5285;Еще одна категория;2X2 5 IGRY S VOOBRAZHE;801;-924
5286;ЛОлоло;RENDEZ VOUS;864;-591
5287;Компьтеры;PBO KFC KAZANSKIY-3;988;-604
5288;Магазины;SIGNUM VIAMOD TRIUMPH;-992;-368
5289;ЛОлоло;FILIAL MEDIA MARKT 12;-204;22
5290;Машины;FORTUNA;800;955
5291;Какая-то категория;LEMONCHELLO;-545;-757
5292;ЛОлоло;KAPRI;-138;-25
5293;Итернет;ATM 2492;384;309
5294;Ололоо;KAMYSHOVAYA,N1340905;793;148
5295;ЛОлоло;FYODOR VINO VODKA;638;152
5296;Еще одна категория;Hozset;113;-934
5297;Еще одна категория;Lyubimyi 9;198;773
5298;Магазины;KAMA;-205;-731
5299;Какая-то категория;AURIS;858;-610
5300;Аптеки;LYUBIMAYA POSUDA 2;842;-221
5301;Магазины;ROSSO IMATRA;834;-728
5302;Итернет;FREYYA;760;-238
5303;Ололоо;BURGER BAR SAN FRANCIS;-594;699
5304;ЛОлоло;PITKOFE-KINO2         ;-198;708
5305;ЛОлоло;MATRIX N35 (KASSA-1);-972;-294
5306;Ололоо;KUAFIUR  BEAUTY SALON;504;974
5307;Еще одна категория;LENAS WEST;220;-306
5308;Еще одна категория;BROADWAY;-923;953
5309;Итернет;DRAGO STEAK HOUSE;644;265
5310;Ололоо;AQUA LEND;-91;-827
5311;Ололоо;BANK AKB FORA-BANK;388;38
5312;Какая-то категория;PYAT ZVEZD         QPS;-521;-313
5313;Другая категория;ZARA HOME;-676;-33
5314;Какая-то категория;A.C.E.S.A CARDED.-LLOR;-452;-214
5315;Машины;DETI;-568;993
5316;Итернет;PITKOFE-EKSTRIM       ;-633;-550
5317;Какая-то категория;MOLOKO LETO;-245;-993
5318;Другая категория;TRADICION STOLOVAYA;-838;687
5319;Компьтеры;O'KEY,N1006888;359;456
5320;Ололоо;IGROGRAD;261;13
5321;Другая категория;TORGOVIY CENTER U BEL;970;-309
5322;Другая категория;ANTENNY RAY;339;491
5323;ЛОлоло;SHOKO KR. PRESNYA 21;-335;-859
5324;Магазины;MO CAFFE'          255;988;-911
5325;ЛОлоло;PYATEROCHKA 1104;236;91
5326;Еще одна категория;COFFEE HOUSE;493;630
5327;Еще одна категория;YA.SOFT;691;-572
5328;ЛОлоло;UDACHA2;-620;681
5329;Ололоо;TO DA SE;-632;416
5330;Итернет;5-1, SUSCHEVSKIY VAL;-278;-434
5331;Компьтеры;AZS 44;657;-708
5332;Компьтеры;MATRIX N35 (KASSA-1);548;66
5333;Аптеки;LIDER EKONOMII;940;-868
5334;ЛОлоло;WSCB/mkr. 3, 32/2;-696;785
5335;ЛОлоло;MEDIA-MARKT-VERNADSKOGO;-396;-366
5336;Аптеки;SPORTLANDIYA;-632;378
5337;Магазины;Tom Tailor Retail GmbH;-71;-162
5338;ЛОлоло;EXPRESS #502          ;355;-736
5339;Еще одна категория;KATYA-1;552;-970
5340;Итернет;PARIKMAKHER 11;-316;-4
5341;ЛОлоло;SHETL-FARM;946;-608
5342;Другая категория;PERSONALAB GALLERY;-112;646
5343;Магазины;YLIOPISTON APTEEKKI  TC;-705;94
5344;Еще одна категория;TAKKO FIL.4508;-287;-604
5345;Ололоо;MOS.GOSUSLUGI.RU;572;-837
5346;Какая-то категория;TERVOLINA-NIKOLSKAYA  SH;-58;-596
5347;Магазины;ORANGE BILYARD;-85;-124
5348;Еще одна категория;AZS SHKOLNAYA 183;463;513
5349;Итернет;IRBIS  PHARMACY;542;-25
5350;ЛОлоло;MAGNIT GM BARNAUL 1;421;-625
5351;Итернет;KFC IZUMRUDNYY;-130;831
5352;Компьтеры;EKSPRESS BUFET;7;-396
5353;Компьтеры;TALLINK.COM;-576;174
5354;Еще одна категория;ZOLRUS TSUM;-194;444
5355;Магазины;MAGAZIN PRODUKTOV;-528;542
5356;Другая категория;TRACK;-200;-832
5357;ЛОлоло;GLISSADA;33;778
5358;Еще одна категория;H&M SHOP;603;350
5359;Компьтеры;VIETCAFE;360;-849
5360;Какая-то категория;ZOOMAGAZIN ZOLOTAYA RY;-733;-330
5361;Какая-то категория;PLI*EARTH 3D SS;103;305
5362;Ололоо;PITSTSERIYA;784;-76
5363;Какая-то категория;CHELNY-KHLEB 44;-328;-813
5364;Какая-то категория;"WWW.LENSGO.RU';530;251
5365;Какая-то категория;AVIAREPS AG SERVICE;551;621
5366;Компьтеры;HENDERSON-98  SHOP;-77;483
5367;ЛОлоло;JE T' AIME;-241;-755
5368;Машины;EKONOMARKET;27;689
5369;Другая категория;VIGODA;-322;215
5370;Какая-то категория;MIRCO BOTICELLI;-176;908
5371;Еще одна категория;CAFE  MARIO;-270;-431
5372;Другая категория;HALYK BANK/A-21106 "KOKSH;66;855
5373;Итернет;BTS NAGATINO I-LAND;-463;580
5374;Компьтеры;MAGNIT U DOMA STALAKTI;-136;929
5375;Еще одна категория;COLINS YUNAYTED 85;641;596
5376;Еще одна категория;KABUKI;-494;668
5377;Компьтеры;AZK 69 CHERNIGOWSQAIA;-133;-408
5378;Компьтеры;AVITSENNA-FARM;822;-400
